,lat,lon,Date_Mid_Greenup_Phase_1,Date_Mid_Senescence_Phase_1,EVI2_Growing_Season_Area_1,EVI2_Onset_Greenness_Increase_1,EVI2_Onset_Greenness_Maximum_1,Growing_Season_Length_1,Onset_Greenness_Increase_1,Onset_Greenness_Maximum_1,Rate_Greenness_Decrease_1,Rate_Greenness_Increase_1,lat_x,lon_x,year_x,temp_all,temp_spring,temp_autumn,temp_summer,Unnamed..0,O3_all,O3_spring,O3_autumn,O3_summer,AOT40_all,AOT40_spring,AOT40_autumn,AOT40_summer,LC_Prop1,LC_Prop2,LC_Prop3,LC_Type1,LC_Type2,LC_Type3,LC_Type4,LC_Type5,year_y,co2_spring,co2_summer,co2_autumn,co2_all
1334,50.58576584,13.67341805,112.6666667,276.5555556,64.92888889,0.287655556,0.6481,239.5555556,90.88888889,134.6666667,0.004211111,0.015788889,50.58576584,13.67341805,2017,282.3607788,279.5130869,288.6979305,290.798217,260.2222222,21.35445674,25.50143523,22.51042792,26.58548971,8231.886206,2008.065557,4634.646643,6188.676026,22,20,20,9,9,4,4,4,2017,406.77197,404.2008656,402.3279185,406.5608971
1335,50.5976,-3.71651,128.125,277.25,64.59,0.3461875,0.7053875,223.75,100.625,155.625,0.0051375,0.0090625,50.5976,-3.71651,2016.75,283.0789384,280.4425432,287.2980745,287.9806336,1326,29.10577739,33.67502081,25.09530192,26.55719354,4818.656921,2550.81175,1402.800067,2168.246173,14,10,10,4,4,6,4,4,2016.625,405.8907522,403.4719974,400.9402332,405.1669065
1336,50.59774,3.04946,144,237.6666667,27.98333333,0.219566667,0.470066667,164.6666667,108.3333333,179,0.005033333,0.005566667,50.59774,3.04946,2018.333333,284.3149521,281.4415921,287.6022434,290.657987,1120.666667,22.95049837,27.66118108,23.46530955,27.28255775,4431.729555,746.261111,2437.369777,3677.473778,31,9,30,13,13,10,8,9,2018.333333,409.3806291,405.2712225,404.7844632,407.6017426
1337,50.6134125,5.570222814,122.625,272.375,21.865,0.099225,0.2173,235.125,92.25,152.625,0.0015125,0.0041625,50.6134125,5.570222814,2016.625,283.5519585,280.834533,288.9411602,286.4204587,150.75,20.31894314,22.61349005,21.24307681,24.65464064,6114.820834,1383.008333,3339.995833,4721.245833,22,9,20,13,13,10,8,9,2016.625,405.8986527,401.7440816,401.321134,404.0998454
1338,50.62805,3.09031,108.75,278,29.4125,0.117575,0.2184,250,69,148.5,0.00245,0.001725,50.62805,3.09031,2019.5,284.7237506,282.0755983,289.845566,287.2711306,1125.25,21.40796036,24.54482349,22.48997794,25.64772624,5551.938333,1432.965,3148.193333,4118.356666,32,9,30,13,13,10,8,9,2019.5,412.7068047,408.3574879,408.0027058,410.8974343
1339,50.62886026,6.002328687,93.66666667,291.3333333,46.70666667,0.496566667,0.6794,294,52.66666667,135,0.003633333,0.002966667,50.62886026,6.002328687,2019,283.2899189,280.5328678,288.5522472,290.2251911,145.6666667,24.32670021,28.52379716,24.24801701,26.87423607,6903.466667,2301.544444,3294.522222,4601.922222,22,20,20,9,9,4,2,2,2019,411.0207131,408.4563864,406.9229144,409.4871864
1340,50.64527893,13.85124969,109.25,274.75,33.58125,0.220025,0.404075,225.125,87.375,131,0.0036125,0.005675,50.64527893,13.85124969,2016.5,281.7904425,279.0507208,288.0223368,288.4904986,264,24.36480814,28.23527667,27.13206402,32.26320643,13017.77373,3422.43821,7079.724545,9543.98546,22,9,20,13,13,10,8,9,2016.5,405.8156241,401.6335319,401.3295027,404.0116776
1341,50.651182,11.368875,111.4444444,292.3333333,30.33333333,0.140111111,0.290444444,249.8888889,82.11111111,141,0.002433333,0.003377778,50.651182,11.368875,2017,282.6209793,279.7212001,288.7646545,286.6645057,510.5555556,21.02645957,23.88119949,22.03543329,26.20804524,8066.627821,2416.663376,3907.295218,5644.869424,22,9,20,13,13,10,8,9,2017,406.7375602,402.6975809,402.3391696,404.9724412
1342,50.653234,6.281008,113,287.375,37.92875,0.4384625,0.632675,248.25,88.375,139.375,0.003375,0.0061875,50.653234,6.281008,2016.625,282.8574865,280.0555443,288.294309,289.6694502,423.125,27.72434925,30.44671981,28.16945555,31.48080109,8659.95154,2102.238883,4589.810883,6536.426233,15,10,10,5,5,7,1,1,2016.625,405.9415568,403.5711019,401.3831209,404.1234985
1343,50.654066,10.769534,132,267.8888889,22.67,0.274822222,0.420044444,205.5555556,103.5555556,160.6666667,0.002455556,0.004033333,50.654066,10.769534,2017,281.0813265,278.1221229,287.1247597,287.5379517,529.1111111,33.38334345,36.14773688,35.93803488,34.57918921,19304.59015,6012.547851,9533.22837,13207.66082,11,10,10,1,1,7,1,1,2017,406.8255466,402.7901781,402.350258,405.0071318
1344,50.655861,12.205199,116.4444444,277.8888889,36.2,0.202211111,0.400777778,247.6666667,76.11111111,157.1111111,0.002877778,0.003377778,50.655861,12.205199,2017,282.9123113,280.0195646,288.963655,289.430106,518.5555556,21.07120887,23.93814935,22.03217051,25.92251448,9435.037224,2821.099727,4648.953907,6584.659633,22,9,20,13,13,10,8,9,2017,406.7183338,402.6005561,402.2994851,404.9483634
1345,50.65844442,5.627835291,112.8571429,283.4285714,10.35428571,0.060442857,0.115242857,242.7142857,84.85714286,143.4285714,0.000771429,0.001571429,50.65844442,5.627835291,2016.571429,283.7561267,281.1175402,288.9933674,286.4565034,149.2857143,19.44525018,22.59991637,19.85775597,23.38238956,4941.314286,1224.961905,2464.109524,3715.461905,1,9,1,13,13,10,8,9,2016.571429,405.6867009,401.6025166,401.2283856,403.9510133
1346,50.659097,13.465078,129.25,263.5,43.51875,0.3263625,0.712275,208.75,101.625,156.625,0.0055625,0.0094,50.659097,13.465078,2016.5,280.9699834,278.1427479,287.0423644,288.8258258,483.5,32.70372262,35.74558027,35.31587157,33.87459784,20502.39015,6206.413174,10718.33073,14139.47116,22,20,20,9,9,4,4,4,2016.5,405.8156241,403.8210319,401.3295027,404.4491776
1347,50.66043854,15.85009003,133.2,266.6,28.453,0.23107,0.4517,190.2,107.4,158.7,0.00489,0.00568,50.66043854,15.85009003,2017.5,279.7034131,276.7096775,286.1342221,288.0391034,232.9,35.5211892,38.6918468,36.98879295,34.95296161,22307.84093,7775.728875,10233.19231,14148.79516,12.6,10,10,2.6,2.6,7,1,1,2017.4,407.5548073,403.1778196,402.8711374,405.725858
1348,50.66109467,14.04306316,113.2857143,266.4285714,24.14857143,0.088685714,0.230357143,228.7142857,81.42857143,145.1428571,0.002185714,0.0037,50.66109467,14.04306316,2016,281.9499976,279.1722602,287.5317374,286.3121465,263.8571429,19.06324929,22.00875861,21.22783768,26.31227243,8670.178077,1875.064097,4650.014684,6765.684573,22,9,20,13,13,10,8,9,2016,404.6112665,400.2837468,399.956142,402.7459748
1349,50.676856,17.950278,107.8333333,273,35.02666667,0.2137,0.40725,238,78.66666667,136.5,0.002983333,0.004933333,50.676856,17.950278,2018.5,283.5846056,280.8193274,290.0271265,290.3665113,1976.833333,22.62851162,25.12296444,25.01815411,28.16394451,6281.725535,1836.719622,2928.462637,4369.380031,22,9,20,13,13,10,8,9,2018.5,410.0784152,405.8732552,405.5783668,408.4031936
1350,50.68352509,14.04119492,113.2857143,282.5714286,31.84142857,0.274728571,0.556057143,233.8571429,88.71428571,138.2857143,0.004642857,0.0079,50.68352509,14.04119492,2018,281.9876025,279.1646229,288.2652987,290.4544461,275.1428571,28.80286014,32.31877016,32.38402421,33.10186753,16975.65238,4528.355237,9006.884761,12326.55238,22,20,20,9,9,4,2.285714286,2.285714286,2018,409.1871945,405.1535997,404.8490654,407.4853979
1351,50.710889,19.458797,121.7,283.1,46.958,0.26508,0.54735,237,93,150.3,0.00406,0.00713,50.710889,19.458797,2017.5,282.5913864,279.7559597,289.0879298,291.2280136,1926.7,27.21136117,31.5381844,28.50347848,30.16891491,13646.42722,4811.833748,6507.198845,8682.825005,21,20,20,8,8,4,4,4,2017.4,407.1194942,402.7042237,402.5344892,405.4301906
1352,50.725083,-3.532465,100.75,273.5,31.1225,0.22165,0.36905,250,71.5,136.75,0.00195,0.004525,50.725083,-3.532465,2016,283.7889335,280.9581629,288.3338067,286.1788751,1333.25,17.54992881,20.45957415,17.26077625,18.35865873,407.7837882,197.2371373,172.2476298,210.546651,22,9,20,13,13,10,8,9,2016,404.177925,399.6577245,399.2447892,402.2549623
1353,50.731478,13.75145,134.7777778,264.2222222,33.02333333,0.293122222,0.617377778,194,110.8888889,158.3333333,0.005233333,0.010122222,50.731478,13.75145,2017,281.3390585,278.4554378,286.9767809,289.5049028,482.6666667,33.02222602,36.26297438,35.40815396,34.72938536,20152.07373,6252.678977,10050.46112,13759.26281,21.66666667,20,20,8.666666667,8.666666667,4,4,4,2017,406.77197,402.6453101,402.3279185,405.0053415
1354,50.736389,15.739722,136.8888889,256.6666667,24.57888889,0.140955556,0.3278,178.4444444,110.4444444,163.2222222,0.003833333,0.007611111,50.736389,15.739722,2017,279.4839415,276.4937454,285.8452059,283.8151604,1874.666667,36.26442425,38.90577253,37.50866992,38.57774955,21973.68741,8565.036273,9488.134629,12510.09546,21,20,20,8,8,4,1,1,2017,406.7760367,402.3940333,402.0869025,404.9432002
1355,50.73957,-1.826744,85.83333333,266.1666667,48.525,0.308633333,0.42575,241,55.5,116,0.004383333,0.003933333,50.73957,-1.826744,2017.166667,285.0178486,282.337504,288.8218732,290.2598257,1361.5,25.57756285,29.21123742,24.14283788,25.65141442,4081.68728,1899.245748,1515.777644,2148.435543,22,9,20,13,13,10,8,9,2017,406.6210355,401.9843256,401.5555063,405.7646463
1356,50.74823,2.25978,101.1111111,281.1111111,26.10555556,0.172044444,0.272122222,260.2222222,64.88888889,137.1111111,0.001677778,0.001933333,50.74823,2.25978,2017,284.3754559,281.7034562,289.4060035,286.5140194,1093.333333,21.4017925,24.43126229,21.42675905,23.76562288,2782.005777,658.7974812,1545.624074,2123.031926,31,9,30,13,13,10,8,9,2017,406.8320561,402.5200784,402.1864892,404.9816848
1357,50.754729,6.093826,116.6666667,281.7777778,44.67777778,0.222644444,0.454244444,239.3333333,87.55555556,145.5555556,0.003533333,0.005777778,50.754729,6.093826,2017,283.151115,280.4224992,288.508256,289.8983163,437,23.59279876,26.58560392,23.91398349,27.18349522,7637.663992,1983.916926,3943.628977,5640.138555,22,9,20,13,13,10,8,9,2017,406.8789492,402.7919949,402.3407954,405.083172
1358,50.75510025,15.06996727,118.1666667,270.1666667,43.87333333,0.248116667,0.510316667,221.8333333,96.33333333,139.8333333,0.0046,0.008133333,50.75510025,15.06996727,2018.5,281.6379171,278.9208313,287.1333547,290.1462015,249.1666667,26.45717011,30.11324167,27.75644799,31.47993042,11110.31444,3849.572222,4763.257777,7090.212221,21,9,20,13,13,10,8,9,2018.5,410.3541629,406.1785282,405.8572819,408.6252725
1359,50.766815,7.973542,125.125,272,55.6075,0.309725,0.6445125,216.625,101.5,148.5,0.0046,0.010725,50.766815,7.973542,2017.5,282.0950807,279.5004517,287.6111935,289.3024625,459.25,27.39096895,31.55315377,28.11930662,31.90297905,11478.64805,3692.220681,5610.077698,7751.327014,15,10,10,5,5,6,4,4,2017.5,408.0333908,404.8409691,403.5225046,406.7080017
1360,50.768729,16.269677,127.1,284.1,42.692,0.15924,0.42286,232.4,101.8,151.8,0.0035,0.00694,50.768729,16.269677,2017.5,281.0102419,278.0468773,287.3341552,289.190309,1913.8,24.68109829,27.74234855,25.09725782,28.02472494,9906.333832,3334.776022,4632.901904,6397.477074,22,9,20,13,13,10,8,9,2017.4,407.3887856,403.1147863,402.8060518,405.6323379
1361,50.770381,9.459402,117.75,276.5,41.05125,0.32345,0.6113125,228.625,95.25,140.625,0.003975,0.0087625,50.770381,9.459402,2017.5,282.8286391,280.2303267,288.5094795,290.2730761,380.125,29.32809594,33.53534704,30.85570272,33.49542278,14825.68271,4996.383691,6962.687498,9793.960545,15,10,10,5,5,7,1,1,2017.5,408.0412159,403.9425885,403.5045311,406.2446224
1362,50.775482,3.12568,115.25,267.5,35.36125,0.27915,0.440675,236.25,75.625,157.375,0.0025,0.0031,50.775482,3.12568,2016.75,284.467909,281.771046,289.6081512,289.7981325,1092.625,19.33529342,22.79637833,19.16984942,23.02844747,3867.295583,1069.190333,1964.089333,2796.45775,27.625,9,26.25,13,13,10,8,9,2016.75,406.2124288,401.9098262,401.5614779,404.3519127
1363,50.78944397,14.08679867,120.6666667,267.8888889,40.42777778,0.364177778,0.674222222,215.6666667,101.7777778,139.6666667,0.003955556,0.014055556,50.78944397,14.08679867,2017,282.0548279,279.2151135,288.350832,290.3834411,264.2222222,30.93853152,34.73192314,33.8816713,33.48187193,18352.76453,5712.632499,9101.644187,12520.06255,21.55555556,20,20,8.555555556,8.555555556,4,4,4,2017,406.7962055,404.5438797,402.2618233,405.0043705
1364,50.78964615,15.31968307,135.5,273.75,29.2125,0.220375,0.40705,200.125,109.25,163.875,0.0037625,0.00615,50.78964615,15.31968307,2016.625,280.824187,277.8986425,287.2589065,287.7845878,238.5,29.10365432,32.7373373,29.61899408,33.06542555,14288.74393,5290.13533,6141.920166,8831.378927,11,10,10,1,1,7,1,1,2016.625,405.8025736,401.4143004,401.1066088,403.964878
1365,50.791616,11.661233,119.3333333,275.2222222,25.80555556,0.309877778,0.460444444,222.6666667,85.88888889,150.4444444,0.003566667,0.003077778,50.791616,11.661233,2017,282.7807269,279.883426,288.8242199,290.5820327,522.4444444,24.7817927,28.59598129,25.78904162,29.8950783,10223.93271,3125.461969,5076.540217,7076.695383,11,10,10,1,1,7,1,1,2017,406.7375602,402.6975809,402.3391696,404.9724412
1366,50.7937,0.18125,119.2857143,270.5714286,67.07428571,0.386542857,0.714514286,222.4285714,98,140.4285714,0.003971429,0.010328571,50.7937,0.18125,2016,284.7542451,281.8395415,289.2744469,289.6425892,1333,26.26323465,29.30378666,25.16232603,26.29077469,2800.634152,1201.524323,1287.468752,1576.843873,22,20,20,9,9,4,4,4,2016,404.4391591,403.4438233,399.6571554,403.5498796
1367,50.79664963,4.358623958,110.5555556,275.2222222,45.20777778,0.268733333,0.480255556,243.1111111,80.77777778,140.4444444,0.002933333,0.005255556,50.79664963,4.358623958,2017,284.3028804,281.6507506,289.5222103,290.8131976,150,22.46051481,26.16463618,22.87863525,26.33856269,6374.403704,1865.614815,3077.762963,4506.977778,22,9,20,13,13,10,8,9,2017,406.8251246,402.6142388,402.1957609,405.0206607
1368,50.804258,8.769324,115.625,274.625,32.47125,0.1653875,0.3555875,225.625,85.25,145.875,0.00425,0.0045125,50.804258,8.769324,2017.5,282.9985009,280.4227866,288.6585922,286.5510731,378.125,19.09104643,22.62616175,20.27103233,24.90921732,8097.474277,2357.368111,4079.210017,5735.836398,22,9,20,13,13,10,8,9,2017.5,408.0296581,403.9379051,403.4866964,406.2617363
1369,50.81487387,3.322494319,105.7777778,280,36.67111111,0.237388889,0.370988889,247.7777778,72.44444444,138.4444444,0.002366667,0.003177778,50.81487387,3.322494319,2017,284.5513042,281.9206925,289.6623952,288.231914,136,20.2997805,23.44030108,20.98849508,23.77108524,4317.388889,1105.281481,2288.388889,3211.67037,22,9,20,13,13,10,8,9,2017,406.8266205,402.5510886,402.1684174,404.9769831
1370,50.823108,20.533506,119.5,282.3333333,34.70833333,0.207,0.389766667,238,98.5,140.3333333,0.002333333,0.0058,50.823108,20.533506,2019,282.558298,279.7855452,289.2192363,289.5878405,1988.333333,22.37171522,25.41991239,23.66717203,26.99713487,8052.031554,2076.014222,4413.147333,5884.25511,22,9,20,13,13,10,8,9,2018.833333,410.2519532,405.8756241,405.5793037,408.6681501
1371,50.836389,19.130111,117.7,281.2,41.573,0.17975,0.404,241.9,92,141.9,0.00283,0.00604,50.836389,19.130111,2017.5,282.7390296,279.8824746,289.2564364,289.445834,1911.7,23.03857138,26.84026735,24.44862806,28.45378732,9046.878278,2955.329361,4377.158647,6042.360572,22,9,20,13,13,10,8,9,2017.4,407.1194942,402.7042237,402.5344892,405.4301906
1372,50.84971052,4.33410368,107,285.375,20.635,0.0832875,0.1577625,257.875,61.625,154.125,0.0020125,0.0011,50.84971052,4.33410368,2016.5,284.3873901,281.7923466,289.6059984,286.9581731,148.25,17.65959317,20.54095636,18.34048914,21.71222014,3314.983333,854.3708334,1786.979167,2460.316667,1,9,1,13,13,10,8,9,2016.5,405.8660795,401.6717575,401.2353527,404.0518485
1373,50.85205095,4.347777506,109.7142857,275.5714286,10.53428571,0.070414286,0.127885714,245.2857143,77,142.5714286,0.000842857,0.0013,50.85205095,4.347777506,2016,284.2695957,281.6087542,289.5606073,286.8862325,120,16.81020929,19.39782869,18.03573015,21.53692916,3308.990476,671.2571428,1929.538095,2637.733333,1,9,1,13,13,10,8,9,2016,404.6330216,400.4599959,400.0005423,402.8062328
1374,50.85519,12.959368,117.4,271.4,55.594,0.2775,0.59942,224,92.6,141.8,0.00574,0.00962,50.85519,12.959368,2019,282.4218462,279.5408834,288.526173,290.4820312,518,24.78631846,28.45485052,25.39183357,28.88271059,9411.666706,3034.015506,4138.80572,6314.640387,22,9,20,13,13,10,8,9,2019,411.5642731,407.4389141,407.0363338,409.7916949
1375,50.85671305,4.425760659,106.125,279.875,35.40125,0.17615,0.3196625,246.125,78.375,133.875,0.0021625,0.00345,50.85671305,4.425760659,2016.5,284.3559352,281.7597152,289.5830083,286.9453781,161.25,16.95817007,19.12129123,17.99057054,20.39130327,2198.225,367.75,1531.2,1830.4125,22,9,20,13,13,10,8,9,2016.5,405.8660795,401.6717575,401.2353527,404.0518485
1376,50.85780611,4.288706017,106.8888889,276.4444444,44.39222222,0.215611111,0.427044444,251.1111111,69.33333333,142.2222222,0.003233333,0.003766667,50.85780611,4.288706017,2017,284.3028804,281.6507506,289.5222103,289.5131976,123.6666667,21.27032573,24.57425535,21.79809608,25.1905085,6389.111111,1694.966667,3272.407407,4692.144445,22,9,20,13,13,10,8,9,2017,406.8251246,402.6142388,402.1957609,405.0206607
1377,50.876179,6.873818,116.7777778,269,39.26777778,0.257344444,0.477366667,227.8888889,90.33333333,143,0.002855556,0.006066667,50.876179,6.873818,2017,284.0634588,281.2863317,289.5498518,291.0322129,425,21.72084425,24.87682233,22.52057934,26.58137857,8008.523726,1938.407215,4164.782637,6050.783541,30,9,28.88888889,13,13,10,8,9,2017,406.8789492,402.7919949,402.3407954,405.083172
1378,50.876983,18.416878,113.1428571,279.1428571,29.53571429,0.2102,0.370314286,235.4285714,91.71428571,134.8571429,0.002214286,0.007457143,50.876983,18.416878,2019,283.129028,280.3390556,289.5880518,287.9493662,1990.428571,23.54546965,26.28447245,25.19663241,28.7950544,9505.885337,2765.179097,4473.173443,6663.039267,22,9,20,13,13,10,8,9,2018.857143,410.6384964,406.3629499,406.0508503,408.9236165
1379,50.877923,12.0749,109.125,275,31.54875,0.1985625,0.3577125,230,77.5,140.625,0.0058625,0.003525,50.877923,12.0749,2016.875,282.9300597,280.0859448,288.2547356,287.2369952,509.875,20.5540542,23.6536203,21.44896572,25.59462006,6840.747362,1886.188682,3291.809555,4954.492986,22,9,20,13,13,10,8,9,2016.875,406.3875001,402.233498,401.9310526,404.6262165
1380,50.878998,20.633692,112.25,287,31.2325,0.131225,0.295375,244.25,82.25,142.5,0.0057,0.003975,50.878998,20.633692,2020.5,282.6921155,279.6542923,289.1765874,287.6463463,2024.75,22.18935954,25.94865224,23.16104358,27.5065788,8234.735,2647.901667,3503.733333,5537.316667,22,9,20,13,13,10,8,9,2020.25,413.2685991,408.721888,408.309448,411.6412022
1381,50.88229883,5.618873985,100.25,295.375,41.80125,0.281375,0.453925,273.5,65.5,135.375,0.00225,0.0034375,50.88229883,5.618873985,2016.875,284.0118684,281.4167815,289.248042,290.6559935,133.125,21.77533085,24.94232434,22.00913134,25.47206178,6421.5125,1575.029167,3213.716667,4845.891667,22,20,20,9,9,4,1,1,2016.875,406.4790761,402.4170886,401.9835591,404.7317858
1382,50.883484,6.469312,88,226.6666667,48.20888889,0.298844444,0.563311111,210,49.66666667,126.3333333,0.006066667,0.004777778,50.883484,6.469312,2017,284.2133027,281.4436941,286.9085763,291.1459841,432,22.66797998,25.455117,23.40047307,26.79874397,7688.803296,1709.290326,4252.208192,5966.892703,31,9,30,13,13,10,8,9,2017,406.8789492,403.1808837,402.3407954,405.083172
1383,50.88369465,4.382977505,116.1111111,277.1111111,47.20222222,0.147077778,0.350066667,245.2222222,88.66666667,143.3333333,0.002288889,0.004966667,50.88369465,4.382977505,2017,284.385759,281.7293115,289.6039769,287.0016932,132.1111111,16.50177428,19.54150468,16.96526866,19.93752353,3182.97037,850.4296296,1641.274074,2332.540741,22,9,20,13,13,10,8,9,2017,406.8251246,402.6142388,402.1957609,405.4095496
1384,50.889871,6.985074,109.8888889,270.1111111,62.01777778,0.226644444,0.518577778,232.7777778,82.55555556,137,0.004144444,0.007388889,50.889871,6.985074,2017,284.2479847,281.5190604,289.7793468,291.3264411,426,16.28443011,19.66873363,16.15486396,19.45178428,5839.456303,1461.592963,3109.691007,4369.376651,28.77777778,9,27.77777778,13,13,10,8,9,2017,406.8789492,402.7919949,402.3407954,405.4720609
1385,50.892377,14.822846,114,268.8888889,42.56666667,0.244322222,0.490133333,234.6666667,87.11111111,141.2222222,0.003044444,0.0064,50.892377,14.822846,2017,282.3048161,279.4221788,288.5497383,290.4870057,479.6666667,23.04473954,26.44999327,23.45295398,26.56467959,8394.104865,2763.865755,4022.177733,5546.761326,22,9,20,13,13,10,8,9,2017,406.7962055,402.5994352,402.2618233,405.0043705
1386,50.89500101,4.395716787,104,276.5,47.8525,0.1484,0.289525,255.25,72.25,140.25,0.0019,0.003675,50.89500101,4.395716787,2019.5,284.6583121,281.9825075,289.8630475,287.4312744,132.25,19.86767869,22.15776589,21.67403763,25.09719396,5823.35,1247.241667,3219.516667,4575.25,22,9,20,13,13,10,8,9,2019.5,412.6282798,408.2979671,407.8881588,411.6922727
1387,50.900317,5.986853,113.2857143,282.1428571,44.91571429,0.284028571,0.480728571,247.1428571,75.14285714,154.2857143,0.0047,0.003457143,50.900317,5.986853,2017,284.4309459,282.0090427,289.5857524,291.0438459,1843.571429,23.05479425,25.88276715,23.69301119,27.54226902,8770.16257,2201.053714,4676.484666,6559.04,22,9,20,13,13,10,8,9,2017,407.0692855,402.9803385,402.5788397,405.3240206
1388,50.902281,5.881748,120.5,297.3333333,55.165,0.314483333,0.560366667,249.8333333,91,150.1666667,0.003683333,0.0056,50.902281,5.881748,2017.5,284.0288217,281.2081952,289.6107578,291.0487025,1826.833333,21.18600864,24.47369386,21.90234773,23.62567248,5677.460888,1594.811111,2908.035778,4082.649777,22,20,20,9,9,4,1,1,2017.5,408.135298,403.9857897,403.5984925,406.3500188
1389,50.90814,-1.395778,109.8,284.6,23.962,0.11682,0.18218,246.2,86,133.2,0.00218,0.00206,50.90814,-1.395778,2017.8,284.6847154,282.2007489,289.1054146,285.8834486,1354.4,18.8904161,22.54466164,17.49307799,19.52493478,967.0363569,250.513824,424.8816185,715.6559188,22,9,20,13,13,10,8,9,2017.6,407.8069803,403.1869622,402.7566305,405.7044382
1390,50.912475,15.31219,126,257.5,39.29833333,0.273683333,0.5424,206,99.16666667,153,0.0038,0.007166667,50.912475,15.31219,2016.833333,280.7475771,277.9191595,286.9313134,288.7299396,1873.5,33.36085464,34.70769497,35.2951211,33.57528769,18146.36352,5477.399517,9323.665724,12103.26458,15,10,10,5,5,7,1,1,2016.833333,406.3009511,401.9152062,401.6508203,404.4762823
1391,50.913433,15.765608,115.6666667,283,39.46,0.248583333,0.46235,244.5,90,141.3333333,0.002683333,0.0061,50.913433,15.765608,2018.5,281.4966029,278.6918771,287.8949523,290.0248504,2002.166667,24.51671936,28.89658568,24.46450155,27.68004261,12512.37474,4913.675279,4914.453564,7318.624214,22,20,20,9,9,4,4,4,2018.5,410.3541629,406.1785282,405.8572819,408.6252725
1392,50.930329,8.191907,128,266.1111111,35.54777778,0.294722222,0.552555556,199.6666667,101.6666667,154.3333333,0.006433333,0.007277778,50.930329,8.191907,2017,281.9248813,279.1476578,287.6391012,289.286348,428,30.44108819,34.30286814,31.53628562,33.76158334,15122.88008,4984.19574,7241.620156,10070.14906,15,10,10,5,5,7,1,1,2017,406.8445457,402.7664486,402.3059924,405.0577227
1393,50.933513,11.597062,118.4444444,284.8888889,32.83444444,0.142144444,0.319277778,250.6666667,82.55555556,149.7777778,0.002477778,0.004611111,50.933513,11.597062,2017,282.9998095,280.0633976,289.0459674,286.926179,519.7777778,20.7476311,23.82645688,21.55337629,25.64725082,7750.780684,2256.698044,3845.409049,5480.352303,22,9,20,13,13,10,8,9,2017,406.7375602,402.6975809,402.3391696,404.9724412
1394,50.93554277,5.353208498,119.5,297.5,50.23,0.23215,0.3592,241.5,80,159,0.00325,0.00195,50.93554277,5.353208498,2020.5,284.5200063,281.9219189,289.537177,287.2651742,142,23.13622777,28.02756257,23.28903904,26.44982042,7482.05,2413.7,3108.933334,5062.8,22,9,20,13,13,10,8,9,2020.5,414.4963117,410.3409965,409.9244704,412.7814558
1395,50.942073,17.291333,114,285,39.9875,0.215675,0.431575,244,81,147,0.003525,0.00545,50.942073,17.291333,2020.5,283.7812295,280.7494495,290.0272788,291.2560232,1984,23.90712452,27.74216511,24.90707227,28.93997414,9014.771034,2723.035368,3800.708038,6286.459175,31,9,30,13,13,10,8,9,2020.25,413.5613679,409.4114848,408.9464104,411.8790105
1396,50.94535924,3.15240159,118.1428571,288.1428571,29.04714286,0.196314286,0.288757143,237.1428571,81.28571429,173.7142857,0.003842857,0.002071429,50.94535924,3.15240159,2017.428571,284.5560173,281.9919807,289.7002337,286.8843286,125.2857143,21.50147131,24.70094715,22.34585628,24.68013721,4400.485714,1350.742857,2254.866667,3048.533333,22,9,20,13,13,10,8,9,2017.428571,407.8343037,403.4007424,402.9838809,405.9321618
1397,50.946703,21.394492,122,285,25.05,0.1787,0.32,229,100,144,0.002,0.004,50.946703,21.394492,2020,283.3364969,280.4591397,289.7515565,287.8111952,2072,20.90638324,27.34634032,20.24602568,23.02468954,3086.779999,2227.926666,715.693333,858.853333,22,9,20,13,13,10,8,9,2020,413.7216745,409.2070359,408.8677472,412.1465545
1398,50.9578,1.89008,115.8571429,299.8571429,34.37,0.288428571,0.417585714,248.2857143,83.42857143,152.2857143,0.003442857,0.0032,50.9578,1.89008,2016.428571,284.4653755,281.6459126,289.3557992,289.4810508,1083.142857,23.78451443,26.72349503,23.19931269,24.97360866,2438.481524,925.4649521,974.7387618,1509.564952,22,9,20,13,13,10,8,9,2016.428571,405.2523523,400.8948513,400.5519383,403.8922595
1399,50.970024,9.80026,105.125,269.75,28.49,0.2131125,0.370375,250.125,55.5,150.5,0.00315,0.0023625,50.970024,9.80026,2017.5,282.7771179,280.1640199,287.8618337,286.8529401,379.125,20.14424286,23.62067348,20.58720133,24.57938411,7944.692197,2590.76396,3731.534734,5347.506711,22,9,20,13,13,10,8,9,2017.5,408.0412159,403.9425885,403.5045311,406.2446224
1400,50.97754138,4.837618016,107.125,278.5,50.78625,0.3435,0.5414875,246.625,71,145.625,0.0038625,0.0039375,50.97754138,4.837618016,2016.875,284.4423896,281.8647582,289.6142253,290.9736322,129.5,23.15047421,26.77525153,23.98750914,27.2070052,7486.3375,1948.8125,3766.108333,5537.479167,22,9,20,13,13,10,8,9,2016.875,406.4684576,402.3084239,401.872355,405.1251795
1401,50.978292,10.317236,116.2222222,269.7777778,30.79333333,0.1668,0.348477778,229.3333333,79.11111111,151.6666667,0.003877778,0.003455556,50.978292,10.317236,2017,282.5551428,279.7004062,288.4738396,287.1652756,513.5555556,21.57322827,24.82912697,22.03790777,26.15807514,6841.787597,2126.006629,3347.312376,4714.582581,22,9,20,13,13,10,8,9,2017,406.8255466,402.7901781,402.350258,405.0071318
