,lat,lon,Unnamed: 0.1,Unnamed: 0,Date_Mid_Greenup_Phase_1,Date_Mid_Senescence_Phase_1,EVI2_Growing_Season_Area_1,EVI2_Onset_Greenness_Increase_1,EVI2_Onset_Greenness_Maximum_1,Growing_Season_Length_1,Onset_Greenness_Increase_1,Onset_Greenness_Maximum_1,Rate_Greenness_Decrease_1,Rate_Greenness_Increase_1,lat_x,lon_x,year_x,Unnamed..0_y,temp_all,temp_spring,temp_autumn,temp_summer,Unnamed..0,O3_all,O3_spring,O3_autumn,O3_summer,AOT40_all,AOT40_spring,AOT40_autumn,AOT40_summer,LC_Prop1,LC_Prop2,LC_Prop3,LC_Type1,LC_Type2,LC_Type3,LC_Type4,LC_Type5,year_y,co2_spring,co2_summer,co2_autumn,co2_all
718,42.416637,-83.90218,1694.5,2966.4,136,284.5,68.735,0.25942,0.68336,202.7,119,152.7,0.00852,0.01857,42.416637,-83.90218,2017.5,320,282.7957982,278.4329762,291.8272233,293.9931612,333.1,30.89090766,35.77886791,28.57150995,32.06589053,13527,6187.8,4056.1,7037.7,14,10,10,4,4,6,4,4,2017.4,404.8451286,408.677328,403.6638049,409.0600851
719,42.43084,-83.00014,1712,2686.111111,125,292.6666667,44.29555556,0.2026,0.445144444,235.2222222,96.44444444,153.5555556,0.004155556,0.0062,42.43084,-83.00014,2017,322,283.1698064,278.4500645,292.4862105,294.5436733,336.4444444,32.31363326,34.0482296,29.87630054,32.55786911,15702.11111,4741,7427,10777.44444,22,9,20,13,13,10,8,9,2017,403.7827109,402.7428093,402.6467407,403.4551578
720,42.463062,-83.1832,1667.5,2603.125,130.5,296.125,29.21625,0.19545,0.3466875,250.5,92.875,168,0.0021125,0.0028125,42.463062,-83.1832,2016.875,314,283.0091168,278.3624232,292.2128267,294.2565065,329.125,30.61908227,32.4281166,27.79199204,30.67440046,13565.75,4177.75,5935.75,9288.25,22,9,20,13,13,10,8,9,2016.875,403.5067732,402.5422531,402.4096252,403.2255796
721,42.46757,-87.81004,780.5,2862.5,142.8,274.5,53.644,0.18977,0.55699,203.2,118.9,166.5,0.00503,0.0103,42.46757,-87.81004,2017.5,117,281.9889716,276.3601792,291.8070191,292.9597756,130.5,31.56447874,35.85484844,29.3446902,33.15983072,17606.4,6882,6818.2,10507.5,22,20,20,9,9,4,4,4,2017.4,404.4611713,404.2623623,403.9729684,405.1030034
722,42.474644,-70.97082,1627,2676.777778,135.3333333,283.6666667,45.97,0.182566667,0.457655556,222.6666667,112.4444444,158.1111111,0.003477778,0.008311111,42.474644,-70.97082,2017,307,283.4877213,278.7196203,292.0725876,293.476223,321.8888889,30.96077232,36.08033799,29.56933979,31.74371125,12163.44444,5524.777778,4780,6371.666667,21,9,20,13,13,10,8,9,2017,403.7864257,403.1128014,402.8660001,403.4939506
723,42.50472,-87.8093,5120.5,2173,146,282.5,51.095,0.2012,0.54575,194.5,124.5,167,0.0061,0.01045,42.50472,-87.8093,2015.5,982,282.3813006,276.348923,292.1797906,293.0141004,993.5,34.89687741,38.85266612,31.67014757,35.5353163,19216.5,6514.5,8574,12358,22,20,20,9,9,4,4,4,2015.5,400.3185422,400.2316237,399.9898763,400.3932045
724,42.50908,-89.06281,5029,592,136,276,39.11,0.2423,0.496,215,102,169,0.004,0.0048,42.50908,-89.06281,2013,965,281.5307593,277.0389526,291.7021462,293.911227,995,38.29632721,38.9065097,22.69433962,37.37079832,10826,6650,1228,4176,31,9,30,13,13,10,8,9,2013,396.2063638,394.4567216,394.3327611,395.5485809
725,42.51334,-83.005974,1815,2697.444444,120.3333333,293.8888889,26.23888889,0.1928,0.326577778,237.1111111,92.22222222,148.4444444,0.0032,0.003633333,42.51334,-83.005974,2017,338,283.067445,278.3515783,292.3711565,294.4284088,352.8888889,30.40578126,31.58809671,28.22704752,30.9214172,11706,3364.666667,5437.444444,8275.222222,22,9,20,13,13,10,8,9,2017,403.7827109,402.7428093,402.6467407,403.4551578
726,42.51831,-89.06347,5034,3598.333333,121.7777778,280.8888889,31.99444444,0.273155556,0.457722222,229.8888889,90.55555556,155.1111111,0.003055556,0.0043,42.51831,-89.06347,2018,966,282.6244661,278.3822695,292.1424557,294.5892732,962.2222222,31.69412267,34.90452427,28.1278253,31.22365557,12289.77778,4624.555556,4184,7537.111111,31,9,30,13,13,10,8,9,2017.888889,406.2639459,405.1679449,405.045375,405.9429762
727,42.58001,-88.49905,5069,3660,136,281,50.07,0.2364,0.5509,204,119,153,0.0048,0.0118,42.58001,-88.49905,2018,971,281.9291953,277.6849942,291.5716794,294.2240455,974,35.01708047,41.00292032,29.70327103,31.70937822,16432,10977,3618,5445,22,20,20,9,9,4,4,4,2018,406.0919237,405.3295052,404.7332695,405.8023478
728,42.5956,-87.88576,5126.5,3307,122.9,293.1,36.022,0.26211,0.45503,241.6,94.4,151.4,0.003,0.00496,42.5956,-87.88576,2017.5,983,281.9991004,276.781981,291.682617,293.0616135,983.5,32.91425358,36.05267086,29.90721957,33.71201031,16040.4,5180.2,7005,10637.2,24.7,9,23,13,13,10,8,9,2017.4,404.4611713,404.2623623,403.9729684,404.4030034
729,42.62668,-71.36207,1565,2669.888889,138.3333333,279.5555556,34.60333333,0.173688889,0.386777778,213.3333333,107.1111111,169.1111111,0.003611111,0.005011111,42.62668,-71.36207,2017,299,283.0618564,278.3550485,292.1965862,294.0914383,311,27.59704684,33.92291597,24.80452488,27.49262637,9908.777778,5217.888889,3050.666667,4533.222222,22,9,20,13,13,10,8,9,2017,404.1311372,402.7740077,402.6080076,403.662593
730,42.63668,-73.16743,1606.5,522,154.5,256.5,38.285,0.33685,0.67935,156.5,129.5,179.5,0.0075,0.00895,42.63668,-73.16743,2013.5,304,279.9002085,275.2372771,289.2398114,291.16409,327,37.39041214,44.10217034,34.31685674,36.37433726,17143,8913,4813.5,7595,14,10,10,4,4,6,4,4,2013.5,397.1088191,402.8097223,395.4438835,396.4982861
731,42.68075,-73.75733,2466,2774.777778,127.2222222,287.7777778,37.51111111,0.269044444,0.484111111,226.8888889,105.3333333,149.2222222,0.0033,0.006455556,42.68075,-73.75733,2017,485,282.5874592,278.1231089,291.70467,293.6331101,503.3333333,28.34697434,34.56521169,25.92803254,28.79777395,9947.777778,5127.222222,3110,4680.888889,21,9,20,13,13,10,8,9,2017,404.0162514,402.9949058,402.7488903,403.6675271
732,42.713898,-87.79864,5028,591,138,283,21.11,0.1121,0.2447,208,118,158,0.002,0.0044,42.713898,-87.79864,2013,964,281.5074005,274.9777106,292.4965268,293.9125665,994,32.44897046,35.30632911,30.64396887,32.72477694,11854,3803,6135,7878,22,9,20,13,13,10,8,9,2013,395.8074303,394.6071593,394.2157564,395.0752046
733,42.718655,-71.522415,2189,2738.888889,128.7777778,269.7777778,41.60888889,0.337111111,0.600266667,212.5555556,105.7777778,151.6666667,0.003588889,0.008022222,42.718655,-71.522415,2017,426,282.9019988,278.195769,292.1039905,294.060135,444.4444444,27.900295,34.97086639,21.81814637,23.31403102,8495.222222,5141.666667,2040.555556,3353.555556,21,20,20,8,8,4,4,4,2017,404.1311372,402.7740077,402.6080076,403.662593
734,42.731396,-82.793465,1824,2698.444444,127.3333333,291.4444444,39.31888889,0.246477778,0.466966667,236.3333333,97.44444444,157.3333333,0.003544444,0.005,42.731396,-82.793465,2017,339,282.6646555,277.9749014,291.8678204,293.866032,353.8888889,31.79825419,34.9399732,28.25208294,31.06359364,14723.22222,4902.111111,6405.555556,9695.888889,22,9,20,13,13,10,8,9,2017,403.763846,402.9729623,402.7917829,403.51579
735,42.738617,-84.53463,1782,1486.6,125.6,288.8,34.57,0.22468,0.4144,234.2,94,156.8,0.00348,0.00388,42.738617,-84.53463,2015,333,282.3796166,277.9373961,291.5245483,293.5707273,354.2,29.99587007,34.61191269,28.89228683,33.00371944,14631.6,6061.2,5050,8306.8,22,9,20,13,13,10,8,9,2015,399.9213761,398.454252,398.2315291,399.3989895
736,42.767784,-86.148575,1775,2693,123.3333333,284.6666667,33.58222222,0.291077778,0.4797,226.4444444,92.88888889,153.4444444,0.004211111,0.004644444,42.767784,-86.148575,2017,331,282.5262647,277.2997609,291.7043386,293.3627783,345.7777778,34.29727857,36.56267839,31.46978189,34.01733993,17519.88889,5655.555556,7758.888889,11663.44444,22,20,20,9,9,4,4,4,2017,403.6068802,403.2762315,402.8534935,403.4710634
737,42.770836,-71.10229,1641,2678.333333,124.4444444,291.7777778,47.34888889,0.200333333,0.458811111,237.3333333,97.77777778,151.2222222,0.003933333,0.0065,42.770836,-71.10229,2017,309,283.1067779,278.3046636,292.2261366,293.9941336,323.4444444,27.4464052,34.02242047,24.97304351,27.67167218,8798.444444,4477.222222,2810.777778,4172.666667,31,9,30,13,13,10,8,9,2017,404.1311372,402.7740077,402.6080076,403.662593
738,42.79834,-84.39379,1751.5,1173,137,271.5,52.7925,0.23045,0.587025,204,113.5,160.25,0.005175,0.00975,42.79834,-84.39379,2014.5,328,282.1754471,277.3591117,291.4633182,293.5745033,349.75,32.72953745,37.8307804,28.51541654,30.16676559,13202.25,5825.5,4528.25,7376.75,14,10,10,4,4,6,4,4,2014.5,398.9933721,397.355956,397.1056012,398.3741681
739,42.81441,-70.81778,1634,1469.2,131.6,294.6,15.856,0.09128,0.18078,249.2,96.4,160.2,0.0021,0.00178,42.81441,-70.81778,2015,308,282.9803741,277.9359441,291.9525512,293.3793797,328.4,31.36494755,37.00490421,28.8098029,30.62552482,10902.4,5375.2,3866.8,5242.4,22,9,20,13,13,10,8,9,2015,399.6945699,398.9079764,398.6697498,399.3008368
740,42.86183,-71.878624,2198,2739.888889,143,270.2222222,51.58111111,0.309377778,0.6774,185,124.3333333,161.6666667,0.006233333,0.0137,42.86183,-71.878624,2017,427,282.0026597,277.2875293,291.2543888,293.2510564,445.4444444,35.85334416,41.73638746,32.59886083,34.48785662,16920.55556,10732.66667,3622.777778,5493.333333,14.77777778,10,10,4.777777778,4.777777778,6,4,4,2017,404.1311372,406.6628966,402.6080076,403.662593
741,42.86253,-71.38014,2216,2741.888889,135.4444444,281.7777778,51.78222222,0.292133333,0.615533333,214.2222222,113,157.8888889,0.004777778,0.009744444,42.86253,-71.38014,2017,430,282.8789615,278.1442015,292.0962078,294.024072,449.4444444,30.64550335,37.7669445,25.8640225,28.06384679,12695.77778,7892.777778,2875.444444,4388.555556,21,9,20,13,13,10,8,9,2017,404.1311372,402.7740077,402.6080076,403.662593
742,42.88759,-73.24984,4737,2430,136,283,57.23,0.2697,0.6285,193,116,156,0.0088,0.0115,42.88759,-73.24984,2016,914,281.8846151,278.0252721,290.9552591,293.0855401,923,29.69777511,37.46098004,23.37939698,25.74718489,13407,8542,2629,4415,21,20,20,8,8,4,4,4,2016,402.3010479,401.3793732,401.213867,402.024399
743,42.89445,-85.85274,1673,3292,116.6666667,273.3333333,29.9,0.315166667,0.482933333,238,79.33333333,153.3333333,0.002566667,0.0029,42.89445,-85.85274,2018,315,283.5150765,279.2068907,292.5831283,294.3031091,328.6666667,32.87176448,35.53517864,29.7504539,32.54833248,15604,5501,6012.333333,9848.666667,22,20,20,9,9,4,4,4,2018,406.4252983,404.9899726,404.8760651,405.82125
744,42.93052,-72.27233,2225,2743.888889,129.7777778,286.2222222,39.32222222,0.202388889,0.433677778,227.5555556,103.2222222,156.2222222,0.003333333,0.005866667,42.93052,-72.27233,2017,432,281.6313499,276.9811421,290.9356512,292.9951133,451.4444444,23.95752044,30.7587954,20.07482557,22.70287657,7145,4565.444444,1353,2423.111111,22,9,20,13,13,10,8,9,2017,404.1493642,402.8518201,402.6630922,403.7042063
745,42.984173,-85.67134,1797,2695.444444,131.3333333,285.4444444,15.19666667,0.078688889,0.168311111,227.5555556,95.33333333,168.4444444,0.001611111,0.001555556,42.984173,-85.67134,2017,335,282.5865857,277.9547585,291.7615383,293.9292824,349.8888889,27.77119286,31.68881073,27.52881492,31.66582974,14009.66667,4699.333333,5992.111111,9118.888889,32,9,30,13,13,10,8,9,2017,404.0829444,402.8367758,402.5422879,403.5662757
746,42.99328,-78.77153,2524.5,2498.5,136.75,306.75,35.575,0.386925,0.56885,247.5,94.5,191.5,0.004125,0.0033,42.99328,-78.77153,2016.5,487,282.9151733,278.1047122,292.0522137,293.8119111,508.25,30.52477418,35.23188845,29.44965533,32.35454343,17497.25,7108.75,7232.75,9898.5,22,20,20,9,9,4,4,4,2016.5,403.2562265,401.9939952,401.7033989,402.7070221
747,43.01209,-73.6489,2670,2792.666667,132,271.3333333,61.72111111,0.306177778,0.711222222,194.5555556,116.8888889,147,0.006722222,0.017822222,43.01209,-73.6489,2017,507,282.1255628,277.619114,291.3523974,293.289536,524.6666667,29.77309451,36.61491786,25.68693998,27.81807827,9657.111111,5889.444444,2359.333333,3540.444444,14,10,10,4,4,6,4,4,2017,404.3728501,408.0573776,402.8168049,407.3903237
748,43.01724,-87.93369,5170,3141.222222,124.5555556,289.7777778,24.96777778,0.098355556,0.236588889,235.3333333,93.66666667,155.4444444,0.002355556,0.0036,43.01724,-87.93369,2017.222222,988,281.527079,276.0590206,291.5122333,292.811297,991.1111111,30.39465921,32.00833154,28.39714312,30.74003704,9340.444444,2804.666667,4326.777778,6454.666667,22,9,20,13,13,10,8,9,2017.111111,403.9735383,403.3914625,403.1152186,403.7592875
749,43.020077,-88.21507,5074.5,3301.8,128.4,283.2,37.205,0.18537,0.40495,233.1,96.1,160.9,0.0031,0.00437,43.020077,-88.21507,2017.5,972,282.0122162,277.3648154,291.6975574,293.8316926,972.5,30.93732374,34.05062075,27.74213416,30.39820259,10432.2,3954.4,3744.9,6373.8,22,9,20,13,13,10,8,9,2017.4,405.1672288,403.8753388,403.7376726,404.7439007
750,43.047222,-83.67016,1766,2692,126.4444444,290.8888889,46.49444444,0.251311111,0.510322222,235,101.1111111,151.8888889,0.003655556,0.006777778,43.047222,-83.67016,2017,330,282.5060315,277.9048459,291.7638908,293.8901285,344.7777778,31.40476609,34.86110071,27.77533074,30.48948772,12566.77778,4893.666667,4639,7544.222222,23,9,21.11111111,13,13,10,8,9,2017,403.8550493,402.8462823,402.6272751,403.5105001
751,43.05235,-76.05921,2622,2787.333333,143.8888889,284.2222222,38.54333333,0.181966667,0.427822222,212.8888889,110.7777778,177,0.004411111,0.006266667,43.05235,-76.05921,2017,500,282.0103103,277.4036541,291.0598682,292.8916185,517.6666667,28.61689044,33.97706504,25.57434906,28.22380367,11076.44444,5769.222222,3379.111111,5035.111111,22,9,20,13,13,10,8,9,2017,403.8838896,403.2368929,402.8718775,403.5315972
752,43.060974,-87.913506,5178,2885.285714,126.2857143,290.8571429,35.27571429,0.163228571,0.361642857,240.7142857,92.42857143,160.2857143,0.0031,0.003714286,43.060974,-87.913506,2016.714286,989,281.4463123,276.1068728,291.4066159,292.8537287,995,27.87383338,32.41011404,27.89778503,31.9215019,13178.85714,4838.714286,5377.285714,8197.428571,22,9,20,13,13,10,8,9,2016.714286,402.9620728,402.3821166,402.0610265,402.7425384
753,43.10101,-89.35768,5084.5,3302.8,128.5,299.8,26.2,0.23266,0.37256,224,106.5,151.9,0.00463,0.00522,43.10101,-89.35768,2017.5,974,281.7895226,277.3969815,291.5428367,294.0373236,974.5,32.55140744,35.12420811,29.48851897,32.29145643,11271.1,4434.7,3797.9,6697,23.8,9,22,13,13,10,8,9,2017.4,405.496297,404.1301712,404.0504849,404.9963997
754,43.14618,-77.54817,2605,2783.444444,130.1111111,278.3333333,27.17444444,0.161355556,0.326366667,209.2222222,104.4444444,155.6666667,0.003566667,0.004266667,43.14618,-77.54817,2017,495,282.7574786,278.0470582,291.8093282,293.605826,512.6666667,27.82426564,32.84997705,25.86479828,28.75098669,10205.33333,4364.888889,3829,5594.333333,22,9,20,13,13,10,8,9,2017,403.7768918,403.2806149,402.7823735,403.4709575
755,43.168335,-83.46154,1757.5,3001.25,130.25,279.625,52.795,0.2792,0.6035,225.75,100.25,160.375,0.004575,0.007425,43.168335,-83.46154,2017.5,329,282.3251345,277.6516146,291.528743,293.6203399,343,31.64575107,36.71152378,26.96905904,29.49506405,12145.625,5210.75,4016.875,6771.5,22,20,20,9,9,4,4,4,2017.5,404.8920991,403.8993993,403.6996925,404.5498799
756,43.176674,-85.41661,1806,2696.444444,136.5555556,280.4444444,43.94555556,0.268677778,0.541888889,215.6666667,100.5555556,174.1111111,0.004944444,0.005211111,43.176674,-85.41661,2017,336,282.1885651,277.5914267,291.4544143,293.6633016,350.8888889,31.8933151,36.63363106,27.44779464,29.84585699,11960.55556,5279.333333,3988.888889,6556.111111,21.11111111,20,20,8.111111111,8.111111111,4,4,4,2017,404.3342221,402.6967848,402.4807721,404.4459064
757,43.1818,-87.901,5186,3405.555556,129.2222222,286.5555556,34.11222222,0.277088889,0.475533333,227.7777778,100.5555556,157.7777778,0.003322222,0.004555556,43.1818,-87.901,2017.666667,990,281.3012421,275.7104733,291.2082992,292.5106327,989.7777778,33.2152509,36.0618301,30.23800276,32.79097996,14295.66667,4654.666667,6347.444444,9483.444444,22,9,20,13,13,10,8,9,2017.555556,404.8576148,404.3084514,404.0418337,404.6592388
758,43.2185,-71.5145,2207,2740.888889,136.2222222,284.1111111,27.26888889,0.170777778,0.332411111,215.2222222,108.6666667,163.7777778,0.002833333,0.004011111,43.2185,-71.5145,2017,428,282.0302506,277.2855493,291.4923999,293.5509754,446.4444444,28.15545122,34.87881372,23.36675178,25.15053794,7808,5010.333333,1615.666667,2748.333333,22,9,20,13,13,10,8,9,2017,404.4379166,402.9315282,402.8553635,403.8931866
759,43.23086,-77.17136,2504,297,132,274,49.12,0.2499,0.5702,193,117,146,0.0058,0.0141,43.23086,-77.17136,2013,482,281.9834522,277.3670356,290.9948628,292.3757426,508,32.33057967,41.05162876,29.16719243,31.7882644,13832,7410,4238,6162,22,20,20,9,9,4,4,4,2013,395.87418,395.2097177,394.4379278,395.4747687
760,43.27806,-86.31108,1659,2680.333333,137.7777778,272.6666667,33.81,0.295844444,0.526155556,186.6666667,117.4444444,158.2222222,0.005877778,0.007977778,43.27806,-86.31108,2017,313,282.1558458,276.9402921,291.5230448,293.2607352,327.4444444,31.36005106,35.76630208,27.24481586,29.52725375,15828,5697.888889,6697.111111,9944.222222,21,20,20,8,8,4,4,4,2017,403.6568563,402.9264569,402.6952722,403.4087795
761,43.34317,-87.92087,5203.5,2163.833333,136.8333333,290.1666667,51.98833333,0.236783333,0.546816667,216.1666667,115,158.8333333,0.005016667,0.009133333,43.34317,-87.92087,2015.5,992,280.9337578,275.3244137,291.0018512,292.0877403,1008,33.45646899,38.18839501,29.87660522,32.41923329,15188.16667,5932.5,6342.833333,9039,22,20,20,9,9,4,4,4,2015.5,400.5037942,399.8537407,399.5670425,401.4318729
762,43.4351,-89.67979,5043.5,3298.7,137.7,269.1,68.017,0.24258,0.70939,191.3,118.3,156.3,0.0078,0.01685,43.4351,-89.67979,2017.5,967,281.5283536,277.1135032,291.3477853,293.8626491,966.6,33.29222236,38.60236357,28.64516495,31.18581236,11360.5,6198.1,2636.2,5037.6,18.5,16,16,6.7,6.7,4.8,4,4,2017.4,405.496297,408.6801712,404.0504849,409.5463997
763,43.44957,-74.51625,2562,2780.666667,142.8888889,265.6666667,37.22555556,0.285,0.556133333,185.6666667,120.4444444,164,0.004733333,0.0084,43.44957,-74.51625,2017,492,278.9324118,274.2616973,288.3722733,290.3478032,509.8888889,28.25034715,35.72277341,22.08172198,23.50920636,9551,6479,1752.555556,2795.222222,14,10,10,4,4,6,4,4,2017,404.5954484,402.8882071,402.7156618,403.9451039
764,43.54792,-96.70077,4038.5,2638.375,121.875,282.625,36.1775,0.154275,0.3596375,230.75,93.375,150.5,0.0032625,0.0050875,43.54792,-96.70077,2016.5,741,281.4148039,277.2946667,291.3404987,294.3187379,748.625,29.80238897,32.31820726,30.3433461,33.92279694,14908.25,6235,4673.375,8259.5,28.75,9,27.5,13,13,10,8,9,2016.5,403.2249844,402.5232638,402.3022539,403.0153298
765,43.56612,-71.49634,2180,2742.888889,135.5555556,272.2222222,48.54888889,0.291022222,0.6162,197.6666667,114.8888889,156.1111111,0.005477778,0.010666667,43.56612,-71.49634,2017,431,280.9403671,275.8883815,290.6778814,292.5848856,450.4444444,30.7612931,38.28786187,24.63818599,25.96291722,6756.444444,5220.222222,769,1536.222222,21,20,20,8,8,4,4,4,2017,404.4379166,402.9315282,402.8553635,403.8931866
766,43.577602,-116.178154,580.5,2253.5,98.375,285.5,32.30125,0.256975,0.3986375,257.125,69.75,127.125,0.002125,0.003175,43.577602,-116.178154,2016.5,78,283.4753497,280.3691894,292.4868894,294.8551008,91.5,30.62294634,28.98752691,27.73535112,31.30678413,11630.25,1753.875,8071.375,9876.375,31,9,30,13,13,10,8,9,2016.5,403.2000525,402.9174233,402.8132762,403.1848015
767,43.58889,-70.87734,1375,2555,142.8571429,270.7142857,34.74428571,0.2976,0.537657143,202.4285714,118,168.1428571,0.003285714,0.007257143,43.58889,-70.87734,2016.857143,271,281.4215135,276.3951173,290.9569109,292.9891942,280.5714286,29.16601497,37.088828,21.58908339,23.32139445,8533.571429,6077.142857,1389.857143,2456.142857,21,20,20,8,8,4,4,4,2016.857143,403.8077157,402.7138161,402.4594163,403.3792925
768,43.6007,-116.347855,574,3177,83,282.2,15.03,0.15452,0.2182,260.2,68.4,98,0.0008,0.00438,43.6007,-116.347855,2018,77,285.3220632,282.3478358,294.0493095,296.5485444,90.2,26.27130114,29.57019502,28.42103129,31.99645635,13961,3742.2,7758.8,10062,32,9,30,13,13,10,8,9,2018,406.3272587,406.1033818,406.0865191,406.3210145
769,43.629604,-72.3095,2243,2745.888889,136.7777778,279.1111111,40.49777778,0.181,0.434211111,207.3333333,115.2222222,157.7777778,0.003944444,0.009266667,43.629604,-72.3095,2017,435,280.4202537,275.7540985,290.0210849,292.1135636,454.4444444,24.53068251,32.3381998,19.03418978,21.04020315,5776.111111,4161.222222,877.3333333,1524.111111,31,9,30,13,13,10,8,9,2017,404.6173005,402.9288684,402.8089081,403.9247185
770,43.656765,-70.629135,1367.5,2350.125,139.5,271.125,28.35,0.347375,0.541375,193.875,115.375,164,0.0035625,0.005875,43.656765,-70.629135,2016.5,270,281.6335944,276.6875142,291.2638222,293.0328325,280.375,26.85719156,33.88755385,20.09189975,21.333622,6585,4716.25,1214.875,1867.125,19.5,17.5,17.5,7.25,7.25,4.75,1.75,1.75,2016.5,402.942137,402.0230836,401.8527643,402.6186249
771,43.670834,-110.59947,5220,2804.428571,144.4285714,248.7142857,30.70285714,0.224357143,0.486642857,167.5714286,121.7142857,167.2857143,0.004371429,0.007685714,43.670834,-110.59947,2016.571429,1015,275.8498009,272.1574795,284.9864283,287.4427529,1022.571429,37.52969189,42.63492361,34.41964713,35.3385061,21962.28571,12990,5889.142857,7561.714286,21.28571429,20,20,8.285714286,8.285714286,4,1,1,2016.571429,405.4053092,404.2661146,404.3308914,405.0679061
772,43.68578,-74.98538,2570,2183.714286,140,266.7142857,66.03714286,0.290685714,0.763,184.5714286,123,157.1428571,0.007628571,0.019414286,43.68578,-74.98538,2016,493,278.767359,274.244875,288.2291766,290.0959588,514.7142857,26.3295313,34.05900987,19.24689469,19.83980836,6913,5349.714286,882.1428571,1394.142857,14,10,10,4,4,6,4,4,2016,402.4619339,407.2960275,400.5702368,408.3476161
773,43.7775,-91.2269,5140.5,3308.4,132.2,278.9,22.696,0.18547,0.32762,215.4,101.9,162.6,0.00244,0.00323,43.7775,-91.2269,2017.5,985,281.5950137,277.2798551,291.5049594,294.1540648,985.5,30.75423317,34.70524245,26.71965664,29.56076198,9238.2,4520.2,2429.9,4549.2,22,9,20,13,13,10,8,9,2017.4,405.4849284,404.2646797,404.0568754,405.0498629
774,43.94452,-71.70079,2252,2746.888889,136.1111111,272.2222222,46.64,0.247166667,0.557366667,195.1111111,113.2222222,159.2222222,0.006455556,0.009444444,43.94452,-71.70079,2017,436,279.3498842,274.5618048,289.1022534,291.1602006,455.4444444,26.50974581,35.1413322,19.03892015,20.36176989,5120.777778,4394.333333,313.4444444,627.1111111,14.66666667,10,10,4.666666667,4.666666667,6,4,4,2017,404.4379166,403.709306,402.8553635,403.8931866
775,43.9731,-74.2232,2548,2779.111111,141.8888889,258.1111111,30.05666667,0.271755556,0.500933333,171.6666667,122.5555556,161.5555556,0.004788889,0.008733333,43.9731,-74.2232,2017,490,278.5630114,273.9026493,288.1218787,290.1596117,508.3333333,26.93343918,35.35870358,19.77549985,20.89013571,5347,4233.111111,597.5555556,998.7777778,14,10,10,4,4,6,4,4,2017,404.5954484,402.8882071,402.7156618,403.9451039
776,43.97462,-70.12461,1329,2646.666667,140.6666667,273.8888889,50.85555556,0.315711111,0.661433333,196.7777778,119.2222222,162.2222222,0.005444444,0.010488889,43.97462,-70.12461,2017,266,281.4121569,276.5038995,290.866443,292.5522193,274.8888889,26.05094079,32.83433166,19.77276044,21.20156152,5795.888889,3697.777778,1323.222222,2092.333333,21,20,20,8,8,4,4,4,2017,403.9629865,408.0326345,402.7835756,403.6310016
777,43.996906,-92.45036,1833,2699.444444,132.1111111,275.4444444,36.19777778,0.215411111,0.447111111,206.5555556,107.4444444,156.5555556,0.003911111,0.007244444,43.996906,-92.45036,2017,340,280.7617764,276.3275995,290.8145383,293.5849982,354.8888889,28.84976119,33.34216645,24.82201487,28.25641482,9127.444444,3970.777778,2652.444444,5019.111111,31,9,30,13,13,10,8,9,2017,404.3551509,403.001012,402.9414178,403.9202166
778,44.005,-69.82778,1353,813,142.3333333,263,31.91,0.262766667,0.498833333,181.3333333,122.3333333,162.3333333,0.0036,0.007766667,44.005,-69.82778,2014,267,280.9657804,275.5191144,290.5350266,292.1102788,283,29.21836263,36.30113875,22.45342726,24.16557962,6431.666667,4668.666667,1052.333333,1757,21,20,20,8,8,4,1,1,2014,398.2809139,396.5578629,396.560082,397.6342454
779,44.026314,-123.08374,3488,2872.777778,91.44444444,255.2222222,24.62444444,0.254566667,0.376555556,250.3333333,60.66666667,122.5555556,0.001444444,0.002733333,44.026314,-123.08374,2017,645,284.7961559,282.170801,290.7588658,291.9778141,654.4444444,23.2198515,25.7273839,22.14808472,22.58704634,3742.888889,518.1111111,2601.444444,3224.777778,22,9,20,13,13,10,8,9,2017,403.8747235,403.7051129,403.3265302,403.629026
780,44.08747,-75.97316,2578,2782.444444,135.8888889,266.3333333,51.91,0.326344444,0.686944444,191.6666667,120.3333333,151.3333333,0.005222222,0.015988889,44.08747,-75.97316,2017,494,281.4681396,276.3722765,291.0499938,292.8208148,511.6666667,30.03676303,36.28063775,25.35502468,27.50479064,10263.77778,5523.333333,3051.111111,4484.222222,22,20,20,9,9,4,4,4,2017,404.6254301,408.5516417,402.9133585,404.7153895
781,44.13862,-87.61612,5150.5,3309.4,148.1,269.6,50.759,0.23878,0.61155,182.5,126.9,169.5,0.00632,0.01196,44.13862,-87.61612,2017.5,986,280.9948993,275.6443465,291.0639044,292.8346294,986.5,32.38701561,37.82299919,27.90460703,30.31663597,13684,5455.2,5266.9,8090.3,21.7,20,20,8.7,8.7,4,4,4,2017.4,404.9450334,404.6951811,403.7014631,404.5697417
782,44.155636,-103.315765,4030,2931.888889,123.8888889,269.6666667,32.53111111,0.224855556,0.418066667,229.5555556,88.22222222,161.1111111,0.002866667,0.003755556,44.155636,-103.315765,2017,740,281.7609128,277.3397803,290.585845,293.3524566,744.5555556,31.5433661,33.87939098,31.61653393,33.92474049,12626.22222,4698.111111,5804.111111,7223.111111,31,9,30,13,13,10,8,9,2017,404.9286322,403.8686489,403.8499319,404.6218579
